Ticket ID,Equipment ID,Material ID,Material Name,Material Type,Material Group,Priority,Client ID,Client Name,Contract Type,Plant Code,Request Date,Approved Date,Billable,Returnable
16006,10002273,AREOTH00002,Filter Drier with sight glass 5/8DryAll,ZRAW,OTH,2,MUBHA00001,Bharti Airtel Ltd,S4( Visit Charges ),IN02,09-11-2020 12:28,09-11-2020 12:33,No,Yes
15990,10007095,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,BATEC00002,Technicolor India Pvt Ltd,S1( AMC  Comprehensive ),IN11,09-11-2020 12:35,08-12-2020 19:03,No,Yes
15989,10008517,AELSWG00026,MPCB 25 32 Amps,ZRAW,SWG,2,BATEC00002,Technicolor India Pvt Ltd,S1( AMC  Comprehensive ),IN11,09-11-2020 12:36,08-12-2020 19:03,No,Yes
15989,10008517,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BATEC00002,Technicolor India Pvt Ltd,S1( AMC  Comprehensive ),IN11,09-11-2020 12:37,08-12-2020 19:04,No,No
16006,10002273,LREOTH00003,POE Oil,ZRAW,OTH,2,MUBHA00001,Bharti Airtel Ltd,S4( Visit Charges ),IN02,09-11-2020 12:47,09-11-2020 12:47,No,Yes
16008,10002750,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUSTA00002,Star Union Dai-Ichi Life Insuance Co Ltd,S4( Visit Charges ),IN02,09-11-2020 13:09,09-11-2020 13:13,Yes,No
15970,10002665,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUUBS00003,UBS Securities India Pvt. Ltd.-AG,S3( AMC - Comprehensive incl. Consumables ),IN02,09-11-2020 13:11,07-12-2020 15:45,No,Yes
15875,10002361,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUJON00001,Jones Lang Lasalle Property Consultants (India) Pvt Ltd,S4( Visit Charges ),IN02,09-11-2020 13:16,09-11-2020 13:42,No,Yes
15992,10001330,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,ORJIO00001,Reliance Jio Infocomm Ltd,S4( Visit Charges ),IN09,09-11-2020 17:38,17-11-2020 11:00,No,Yes
15994,10014169,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAHCL00002,HCL Technologies Ltd,S1( AMC  Comprehensive ),IN11,10-11-2020 10:34,08-12-2020 19:04,No,Yes
16008,10002751,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,MUSTA00002,Star Union Dai-Ichi Life Insuance Co Ltd,S4( Visit Charges ),IN02,10-11-2020 21:46,11-11-2020 10:51,No,Yes
16008,10002751,AREOTH00033,Ball Valve 7/8,ZRAW,OTH,2,MUSTA00002,Star Union Dai-Ichi Life Insuance Co Ltd,S4( Visit Charges ),IN02,10-11-2020 21:47,11-11-2020 10:51,No,Yes
16014,10004926,AECCTR00042,BLDC Drive for Inverter 22.5 PSD0022400,ZRAW,CTR,2,BAMAH00001,Mahataa Information India Pvt. Ltd,S1( AMC  Comprehensive ),IN11,10-11-2020 23:09,08-12-2020 19:04,No,Yes
15976,10007866,AECSEN00018,Bus Adaptor,ZRAW,SEN,2,BACIS00006,Cisco Video Technology (I) Pvt Ltd,S4( Visit Charges ),IN11,10-11-2020 23:21,08-12-2020 19:04,No,Yes
15968,10006953,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,BAALC00001,Alcatel Lucent India Ltd,S1( AMC  Comprehensive ),IN11,11-11-2020 10:09,08-12-2020 19:05,No,Yes
16024,10003229,AECCTR00004,I/O Board C6000,ZRAW,CTR,2,MUISS00010,Iss Facility Services India Pvt  Ltd,S1( AMC  Comprehensive ),IN02,11-11-2020 10:24,05-12-2020 09:51,No,Yes
15995,10017287,AELSWG00032,Contactor 25 Amps,ZRAW,SWG,2,MUALL00004,Allied Engineering & Consultancy,S1( AMC  Comprehensive ),IN02,11-11-2020 10:55,11-11-2020 11:00,No,Yes
15995,10017287,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,MUALL00004,Allied Engineering & Consultancy,S1( AMC  Comprehensive ),IN02,11-11-2020 10:56,11-11-2020 11:00,No,Yes
16019,10008874,ARECOM00015,Compressor ZR 190 KCE,ZRAW,COM,2,BATEC00004,Tech Mahindra Ltd,S4( Visit Charges ),IN11,11-11-2020 11:11,08-12-2020 19:05,No,Yes
16025,10002709,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUBLU00001,Blue Dart Express Ltd,S1( AMC  Comprehensive ),IN02,11-11-2020 11:53,11-11-2020 12:10,No,Yes
15993,10008942,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BAIBM00004,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,11-11-2020 15:24,08-12-2020 19:05,No,No
15993,10008942,AREOTH00050,Expansion Valve TGEZ 11,ZRAW,OTH,2,BAIBM00004,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,11-11-2020 15:24,08-12-2020 19:05,No,Yes
16027,10005185,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,NOCEN00001,Central Drug Research Institute,S1( AMC  Comprehensive ),IN07,11-11-2020 15:34,26-11-2020 09:39,No,Yes
16028,10005181,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,NOCEN00001,Central Drug Research Institute,S1( AMC  Comprehensive ),IN07,11-11-2020 17:14,26-11-2020 09:41,No,Yes
16028,10005181,AECCTR00006,Controller ( Display ) C6000,ZRAW,CTR,2,NOCEN00001,Central Drug Research Institute,S1( AMC  Comprehensive ),IN07,11-11-2020 17:14,26-11-2020 09:41,No,Yes
15780,10008410,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BAIBM00004,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,11-11-2020 17:17,08-12-2020 19:05,No,No
15951,10008215,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAJIO00001,Reliance Jio Infocomm Ltd,S1( AMC  Comprehensive ),IN11,11-11-2020 17:37,08-12-2020 19:05,No,No
16030,10016549,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAFAI00002,Fairair Engineers Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,11-11-2020 17:59,08-12-2020 19:05,No,Yes
15851,10006836,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAACC00007,Accenture Services Pvt Ltd,S4( Visit Charges ),IN11,11-11-2020 18:17,08-12-2020 19:07,Yes,No
16017,10007948,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BATAT00003,Tata Elxsi Limited,S4( Visit Charges ),IN11,11-11-2020 18:18,08-12-2020 19:09,No,No
15851,10006836,AREOTH00013,Capilary Pvc Tube,ZRAW,OTH,2,BAACC00007,Accenture Services Pvt Ltd,S4( Visit Charges ),IN11,11-11-2020 18:18,08-12-2020 19:09,No,Yes
16011,10007642,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BARAD00001,Radisys India Ltd,S4( Visit Charges ),IN11,12-11-2020 09:03,08-12-2020 19:09,No,No
16029,10006598,LREGAS00002,Refrigerant Gas R 134 A,ZRAW,GAS,2,BASOC00001,Societe Generale Global Soluation Centre Pvt Ltd,S1( AMC  Comprehensive ),IN11,12-11-2020 09:34,08-12-2020 19:09,No,No
16029,10006598,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BASOC00001,Societe Generale Global Soluation Centre Pvt Ltd,S1( AMC  Comprehensive ),IN11,12-11-2020 09:53,08-12-2020 19:09,No,No
16023,10007837,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,BAGEN00001,Genpact India Pvt Ltd,S4( Visit Charges ),IN11,12-11-2020 09:53,08-12-2020 19:09,No,No
16015,10009291,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BAAER00001,Aeronautical Development Establishment Defence R&D Organisation,S4( Visit Charges ),IN11,12-11-2020 10:13,08-12-2020 19:10,No,Yes
14872,10007864,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,BACIS00006,Cisco Video Technology (I) Pvt Ltd,S4( Visit Charges ),IN11,12-11-2020 10:15,08-12-2020 19:10,No,No
16032,10003151,AELFAN00011,Axial Fan A4E 500 ( Outdoor ),ZRAW,FAN,2,MUTCS00003,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,12-11-2020 11:59,12-11-2020 12:24,No,Yes
16016,10013659,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAWIP00008,Wipro Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,12-11-2020 12:41,08-12-2020 19:10,No,Yes
16037,10006877,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BAIBM00002,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,12-11-2020 16:13,08-12-2020 19:10,No,No
16019,10008874,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BATEC00004,Tech Mahindra Ltd,S4( Visit Charges ),IN11,12-11-2020 16:55,08-12-2020 19:11,No,No
16018,10007463,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAIBM00003,IBM India Pvt. Ltd.,S3( AMC - Comprehensive incl. Consumables ),IN11,12-11-2020 16:59,08-12-2020 19:11,No,Yes
16035,10017301,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BADEL00002,Dell International Services India Pvt. Ltd,S1( AMC  Comprehensive ),IN11,12-11-2020 17:33,08-12-2020 19:11,No,Yes
16038,10008413,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BAIBM00004,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,13-11-2020 10:32,08-12-2020 19:11,No,No
16042,10007409,AELFAN00011,Axial Fan A4E 500 ( Outdoor ),ZRAW,FAN,2,BASAN00003,Sandvine Technologies (I) Pvt Ltd,S1( AMC  Comprehensive ),IN11,13-11-2020 16:35,08-12-2020 19:11,No,Yes
16047,10005329,AELSWG00052,SMPS NES 15 24,ZRAW,SWG,2,NONOK00001,Nokia Siemens Networks Pvt Ltd,S1( AMC  Comprehensive ),IN07,17-11-2020 09:42,23-11-2020 17:10,No,Yes
16055,10002861,AREOTH00001,Filter Drier SZ165 42132 Danfoss Make,ZRAW,OTH,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,17-11-2020 10:31,17-11-2020 11:19,No,Yes
16053,10002907,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,17-11-2020 10:31,17-11-2020 11:20,No,Yes
16053,10002907,LREOTH00003,POE Oil,ZRAW,OTH,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,17-11-2020 10:32,17-11-2020 11:20,No,Yes
16056,10007778,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BABLU00001,Blue Dart Express Ltd,S4( Visit Charges ),IN11,17-11-2020 11:34,08-12-2020 19:11,Yes,No
16050,10004584,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,DESTT00002,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN05,17-11-2020 12:17,23-11-2020 17:08,No,No
16063,10005353,AECCTR00008,Sensor C 7000,ZRAW,CTR,2,NOADV00001,Advant IT Park Pvt Ltd,S1( AMC  Comprehensive ),IN07,18-11-2020 08:43,23-11-2020 17:13,No,Yes
16064,10005078,AELSWG00033,Contactor 32 Amps,ZRAW,SWG,2,NOGAI00001,Gail India Ltd,S1( AMC  Comprehensive ),IN07,18-11-2020 08:49,23-11-2020 17:13,No,Yes
16064,10005078,AELSWG00034,Aux Countact Top Mounting No,ZRAW,SWG,2,NOGAI00001,Gail India Ltd,S1( AMC  Comprehensive ),IN07,18-11-2020 08:50,23-11-2020 17:12,No,Yes
16055,10002861,AELSWG00032,Contactor 25 Amps,ZRAW,SWG,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,18-11-2020 10:14,18-11-2020 10:26,No,Yes
16059,10003225,AELFAN00011,Axial Fan A4E 500 ( Outdoor ),ZRAW,FAN,2,MUISS00010,Iss Facility Services India Pvt  Ltd,S1( AMC  Comprehensive ),IN02,18-11-2020 10:14,19-11-2020 12:52,No,Yes
16067,10002707,AREOTH00006,LP KP1 1 Pressure Switch,ZRAW,OTH,2,MUBHA00003,Bharat Bijlee Ltd,S1( AMC  Comprehensive ),IN02,18-11-2020 10:17,18-11-2020 10:18,No,Yes
16067,10002707,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUBHA00003,Bharat Bijlee Ltd,S1( AMC  Comprehensive ),IN02,18-11-2020 10:19,18-11-2020 10:22,Yes,No
16064,10005078,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,NOGAI00001,Gail India Ltd,S1( AMC  Comprehensive ),IN07,18-11-2020 13:43,23-11-2020 17:11,No,Yes
16056,10007778,AREOTH00006,LP KP1 1 Pressure Switch,ZRAW,OTH,2,BABLU00001,Blue Dart Express Ltd,S4( Visit Charges ),IN11,19-11-2020 10:05,08-12-2020 19:11,No,Yes
16076,10002421,LREOTH00003,POE Oil,ZRAW,OTH,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,19-11-2020 10:37,19-11-2020 10:44,No,Yes
16077,10002418,ARECOM00014,Compressor ZR 160 KCE,ZRAW,COM,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,19-11-2020 10:38,19-11-2020 10:43,No,Yes
16049,10005252,ARECOM00018,Compressor ZR 144 KCE TFD 522,ZRAW,COM,2,NONEW00001,News Nation Network Pvt Ltd,S1( AMC  Comprehensive ),IN07,19-11-2020 11:18,04-12-2020 17:29,No,Yes
16049,10005252,AELSWG00046,LVM VMRC 42280 N 3ph,ZRAW,SWG,2,NONEW00001,News Nation Network Pvt Ltd,S1( AMC  Comprehensive ),IN07,19-11-2020 11:23,04-12-2020 17:28,No,Yes
16073,10004891,AREOTH00032,Ball Valve 5/8,ZRAW,OTH,2,GUIBM00006,IBM India Pvt. Ltd.,S1( AMC  Comprehensive ),IN06,19-11-2020 11:30,21-08-2021 16:08,No,Yes
16073,10004891,AREOTH00033,Ball Valve 7/8,ZRAW,OTH,2,GUIBM00006,IBM India Pvt. Ltd.,S1( AMC  Comprehensive ),IN06,19-11-2020 11:31,21-08-2021 16:08,No,Yes
16073,10004891,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,GUIBM00006,IBM India Pvt. Ltd.,S1( AMC  Comprehensive ),IN06,19-11-2020 11:31,21-08-2021 16:08,No,No
15838,10008588,AREOTH00050,Expansion Valve TGEZ 11,ZRAW,OTH,2,BAROB00001,Robert Bosch Automotive Electronics,S1( AMC  Comprehensive ),IN11,19-11-2020 15:36,08-12-2020 19:12,No,Yes
16080,10017835,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BABAG00003,Bagmane Developers Pvt Ltd,S1( AMC  Comprehensive ),IN11,19-11-2020 18:28,08-12-2020 19:12,No,No
16081,10005380,AELFAN00046,Inlet Ring for R3G 595AB 23 08,ZRAW,FAN,2,KOTCS00001,Tata Consultancy Services Ltd,S1( AMC  Comprehensive ),IN09,20-11-2020 09:43,20-11-2020 10:41,No,No
16082,10017180,AECCTR00051,Digix 3 - 0 - 0 - 230V,ZRAW,CTR,2,MUJPM00002,JP Morgan Services India Pvt Ltd,S1( AMC  Comprehensive ),IN02,20-11-2020 10:47,20-11-2020 10:51,No,Yes
16083,10011421,ARECOM00015,Compressor ZR 190 KCE,ZRAW,COM,2,HYIBM00001,IBM India Pvt. Ltd.,S4( Visit Charges ),IN10,20-11-2020 11:20,20-11-2020 11:46,No,Yes
16055,10002861,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,20-11-2020 11:42,01-12-2020 11:12,Yes,No
15914,10002906,AREOTH00001,Filter Drier SZ165 42132 Danfoss Make,ZRAW,OTH,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,20-11-2020 16:03,10-12-2020 10:38,No,Yes
16050,10004584,AREOTH00060,Vibration Abs 1 1/8,ZRAW,OTH,2,DESTT00002,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN05,20-11-2020 19:22,23-11-2020 17:08,No,Yes
16093,10004963,AREOTH00001,Filter Drier SZ165 42132 Danfoss Make,ZRAW,OTH,2,GUNII00002,Niit Ltd,S1( AMC  Comprehensive ),IN06,21-11-2020 16:23,23-11-2020 17:03,No,Yes
16040,10008692,LREGAS00002,Refrigerant Gas R 134 A,ZRAW,GAS,2,BAMIC00003,Microchip Technology India Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,22-11-2020 15:14,08-12-2020 19:12,Yes,No
16049,10005252,AELFAN00011,Axial Fan A4E 500 ( Outdoor ),ZRAW,FAN,2,NONEW00001,News Nation Network Pvt Ltd,S1( AMC  Comprehensive ),IN07,22-11-2020 15:51,04-12-2020 17:28,No,Yes
16049,10005252,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,NONEW00001,News Nation Network Pvt Ltd,S1( AMC  Comprehensive ),IN07,22-11-2020 15:51,04-12-2020 17:26,No,Yes
16049,10005252,AREOTH00011,Pressure Switch KP 5 Auto (R407),ZRAW,OTH,2,NONEW00001,News Nation Network Pvt Ltd,S1( AMC  Comprehensive ),IN07,22-11-2020 15:52,04-12-2020 17:25,No,Yes
16049,10005252,AREOTH00006,LP KP1 1 Pressure Switch,ZRAW,OTH,2,NONEW00001,News Nation Network Pvt Ltd,S1( AMC  Comprehensive ),IN07,22-11-2020 15:52,04-12-2020 17:24,No,Yes
16049,10005252,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,NONEW00001,News Nation Network Pvt Ltd,S1( AMC  Comprehensive ),IN07,22-11-2020 17:06,04-12-2020 17:24,Yes,No
16000,10000751,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,NOTAT00004,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN07,22-11-2020 17:46,21-12-2020 09:38,No,No
16069,10007199,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAAXI00002,Axis Bank Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,23-11-2020 10:13,08-12-2020 19:12,No,No
16070,10007409,AREOTH00049,Expansion Valve TGEX 12,ZRAW,OTH,2,BASAN00003,Sandvine Technologies (I) Pvt Ltd,S1( AMC  Comprehensive ),IN11,23-11-2020 10:15,08-12-2020 19:12,No,Yes
16050,10004584,LREOTH00003,POE Oil,ZRAW,OTH,2,DESTT00002,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN05,23-11-2020 10:22,23-11-2020 17:08,No,No
16095,10013383,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,NOATR00001,Atrenta India Pvt Ltd,S4( Visit Charges ),IN07,23-11-2020 10:24,10-12-2020 13:02,Yes,No
16098,10016900,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,MUHER00009,Here Solutions India Pvt Ltd,S1( AMC  Comprehensive ),IN02,23-11-2020 11:33,23-11-2020 12:33,No,Yes
16071,10007410,AREOTH00013,Capilary Pvc Tube,ZRAW,OTH,2,BASAN00003,Sandvine Technologies (I) Pvt Ltd,S1( AMC  Comprehensive ),IN11,23-11-2020 14:43,08-12-2020 19:12,No,Yes
16071,10007410,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BASAN00003,Sandvine Technologies (I) Pvt Ltd,S1( AMC  Comprehensive ),IN11,23-11-2020 15:55,08-12-2020 19:12,No,No
16100,10016773,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,BAHEW00018,Hewlett Packard(India) Software Operations Pvt Ltd,S1( AMC  Comprehensive ),IN11,23-11-2020 15:56,08-12-2020 19:12,No,No
16077,10002419,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,24-11-2020 09:41,25-11-2020 12:38,No,Yes
16094,10010867,AELFAN00030,Ring R3G630 AB0608 63070 2 4013,ZRAW,FAN,2,NOBAR00002,Barclays Shared Services Pvt Ltd,S1( AMC  Comprehensive ),IN07,24-11-2020 09:54,21-12-2020 09:47,No,Yes
16104,10012187,AECCTR00008,Sensor C 7000,ZRAW,CTR,2,MUTCS00007,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,24-11-2020 10:55,24-11-2020 11:36,No,Yes
16103,10002272,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,MUBHA00001,Bharti Airtel Ltd,S4( Visit Charges ),IN02,24-11-2020 12:21,03-12-2020 11:42,No,Yes
16108,10005702,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,JKPOW00001,Power Development Department,S1( AMC  Comprehensive ),IN05,24-11-2020 15:14,03-08-2021 11:22,No,No
16108,10005702,AREOTH00032,Ball Valve 5/8,ZRAW,OTH,2,JKPOW00001,Power Development Department,S1( AMC  Comprehensive ),IN05,24-11-2020 15:16,18-12-2020 10:17,No,Yes
16109,10007798,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BAOCW00002,Ocwen Financial Solutions Pvt Ltd,S4( Visit Charges ),IN11,24-11-2020 15:17,08-12-2020 19:13,No,Yes
16106,10005699,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,JKPOW00001,Power Development Department,S1( AMC  Comprehensive ),IN05,24-11-2020 15:17,03-08-2021 11:21,No,No
16106,10005699,AREOTH00006,LP KP1 1 Pressure Switch,ZRAW,OTH,2,JKPOW00001,Power Development Department,S1( AMC  Comprehensive ),IN05,24-11-2020 15:22,18-12-2020 10:17,No,Yes
16110,10012189,LREOTH00003,POE Oil,ZRAW,OTH,2,MUTCS00007,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,25-11-2020 10:50,25-11-2020 12:31,No,Yes
16110,10012189,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUTCS00007,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,25-11-2020 10:50,25-11-2020 12:31,No,Yes
16104,10012187,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,MUTCS00007,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,25-11-2020 11:33,25-11-2020 12:32,No,Yes
16085,10015627,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,BASAM00002,Samsung R&D Institute India-Bangalore Pvt Ltd,S1( AMC  Comprehensive ),IN11,25-11-2020 14:14,08-12-2020 19:13,No,No
16045,10009461,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BAWIP00009,Wipro Ltd,S1( AMC  Comprehensive ),IN11,25-11-2020 14:15,08-12-2020 19:13,No,Yes
14916,10006948,AELFAN00001,Fan DKHR 560 ( Indoor ),ZRAW,FAN,2,BAALC00001,Alcatel Lucent India Ltd,S1( AMC  Comprehensive ),IN11,25-11-2020 14:16,08-12-2020 19:13,No,Yes
14916,10006948,AELFAN00006,EC Fan R3G 560 ( Indoor ),ZRAW,FAN,2,BAALC00001,Alcatel Lucent India Ltd,S1( AMC  Comprehensive ),IN11,25-11-2020 14:16,08-12-2020 19:13,No,Yes
16122,10016048,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAISR00001,ISRO Telemetry Tracking and Command Network (ISTRAC),S3( AMC - Comprehensive incl. Consumables ),IN11,26-11-2020 14:12,08-12-2020 19:13,No,Yes
16119,10005511,AREOTH00049,Expansion Valve TGEX 12,ZRAW,OTH,2,KOCER00001,Cerner India Health Services Pvt Ltd,S1( AMC  Comprehensive ),IN09,26-11-2020 16:32,05-12-2020 10:18,No,Yes
16119,10005511,AREOTH00062,Filter Drier DML305,ZRAW,OTH,2,KOCER00001,Cerner India Health Services Pvt Ltd,S1( AMC  Comprehensive ),IN09,26-11-2020 16:33,05-12-2020 10:26,No,Yes
16119,10005511,CPIGAS00001,DA Gas Cyli,ZCNS,GAS,2,KOCER00001,Cerner India Health Services Pvt Ltd,S1( AMC  Comprehensive ),IN09,26-11-2020 16:34,05-12-2020 10:26,No,No
16119,10005511,CPIGAS00002,Nitrogen Gas Cylinder,ZCNS,GAS,2,KOCER00001,Cerner India Health Services Pvt Ltd,S1( AMC  Comprehensive ),IN09,26-11-2020 16:35,05-12-2020 10:18,No,No
16119,10005511,CPIGAS00003,Oxygen Gas Cylinder,ZCNS,GAS,2,KOCER00001,Cerner India Health Services Pvt Ltd,S1( AMC  Comprehensive ),IN09,26-11-2020 16:35,05-12-2020 10:18,No,No
16128,10004939,AREOTH00006,LP KP1 1 Pressure Switch,ZRAW,OTH,2,GUKPM00002,KPMG Global Services Pvt Ltd,S1( AMC  Comprehensive ),IN06,26-11-2020 17:29,28-11-2020 10:19,No,Yes
16129,10001987,AELSWG00033,Contactor 32 Amps,ZRAW,SWG,2,MUSOC00001,Societe Generale Mumbai Branch /,S1( AMC  Comprehensive ),IN02,27-11-2020 10:13,27-11-2020 10:51,No,Yes
16117,10008084,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BABHA00007,Bharti  Airtel Ltd,S1( AMC  Comprehensive ),IN11,27-11-2020 10:24,08-12-2020 19:13,No,No
16076,10002421,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,27-11-2020 11:25,09-04-2021 17:17,No,Yes
16076,10002421,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,27-11-2020 11:25,27-11-2020 11:37,No,Yes
16129,10001987,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUSOC00001,Societe Generale Mumbai Branch /,S1( AMC  Comprehensive ),IN02,27-11-2020 15:18,07-12-2020 15:46,Yes,No
16130,10003693,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,MUCBR00001,CBRE South Aisa Pvt Ltd,S1( AMC  Comprehensive ),IN02,27-11-2020 15:21,04-12-2020 15:33,No,Yes
16047,10005329,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,NONOK00001,Nokia Siemens Networks Pvt Ltd,S1( AMC  Comprehensive ),IN07,28-11-2020 08:54,28-11-2020 11:30,Yes,No
16048,10005334,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,NONOK00001,Nokia Siemens Networks Pvt Ltd,S1( AMC  Comprehensive ),IN07,28-11-2020 08:55,28-11-2020 11:29,Yes,No
15673,10005435,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,NOSAP00002,Sapient Consulting Pvt Ltd,S1( AMC  Comprehensive ),IN07,28-11-2020 11:00,05-08-2021 14:00,Yes,No
15673,10005435,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,NOSAP00002,Sapient Consulting Pvt Ltd,S1( AMC  Comprehensive ),IN07,28-11-2020 11:00,05-08-2021 14:02,No,Yes
